
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1555536870076 ;CE ;FORTALEZA ;PARQUE DOIS IRMAOS ;RUA DAS OLIMPIADAS - ANTIGA ESTRADA DA PAVUNA, N. 451, Apto 913, TORRE B TIPO C1 VG GARAGEM 70 E 70P ;270.000,00;270.000,00;0.00;Apartamento, 0.00 de área total, 59.79 de área privativa, 0.00 de área do terreno, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555536870076
 1444403860060 ;CE ;FORTALEZA ;RACHEL DE QUEIROZ ;RUA Z, N. 990 B, CS LT 32 QD 11 ;245.000,00;245.000,00;0.00;Casa, 0.00 de área total, 127.50 de área privativa, 187.50 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403860060
 8555512189326 ;CE ;FORTALEZA ;GRANJA LISBOA ;RUA MANUEL BEZERRA DOS SANTOS ANTIGA RUA SANTOS DU, N. 101, . ;147.000,00;147.000,00;0.00;Casa, 0.00 de área total, 78.44 de área privativa, 137.23 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555512189326
 8444405266554 ;CE ;FORTALEZA ;CONJUNTO CEARA II ;RUA 1078, N. 96, TIPO B LT 04 QD 279 ;177.000,00;177.000,00;0.00;Casa, 0.00 de área total, 117.16 de área privativa, 153.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405266554
 8444405528842 ;CE ;FORTALEZA ;SIQUEIRA ;RUA NOVA, N. 1937, QD 99, LTS 10,11 E 12 ;122.274,85;120.000,00;0.00;Casa, 0.00 de área total, 70.00 de área privativa, 70.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405528842
 8444401194893 ;CE ;FORTALEZA ;JANGURUSSU ;AVENIDA B, N. 500, . ;177.300,00;172.000,00;0.00;Casa, 0.00 de área total, 64.00 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401194893
 1444408462275 ;CE ;FORTALEZA ;PASSARE ;RUA GAMA, N. 123, . ;291.704,03;280.000,00;0.00;Casa, 0.00 de área total, 91.34 de área privativa, 157.67 de área do terreno,  3 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408462275
 1444409923284 ;CE ;FORTALEZA ;BOA VISTA CASTELAO ;RUA N, N. 734, . ;330.291,03;317.000,00;0.00;Casa, 0.00 de área total, 96.00 de área privativa, 165.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444409923284
 8555527894020 ;CE ;FORTALEZA ;MESSEJANA ;RUA JOSE CAVALCANTE SOBRINHO, N. 120, Apto 501, BL 14 TIPO M ;160.321,34;153.000,00;0.00;Apartamento, 0.00 de área total, 97.04 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555527894020
 8787705859570 ;CE ;FORTALEZA ;PAUPINA ;RUA TROPICAL, N. 20, Apto 4, BLOCO 06 ;185.020,00;176.000,00;0.00;Apartamento, 0.00 de área total, 52.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705859570
 1444406294383 ;CE ;FORTALEZA ;CURIO ;AVENIDA ODILON GUIMARAES, N. 2249, Apto 102, BLOCO B ;170.452,50;162.000,00;0.00;Apartamento, 0.00 de área total, 59.21 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406294383
 1555523975109 ;CE ;FORTALEZA ;PREFEITO JOSE WALTER ;AVENIDA I, N. 1661, Apto 102, . ;161.516,84;147.000,00;0.00;Apartamento, 0.00 de área total, 56.11 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555523975109
 8444409322726 ;CE ;FORTALEZA ;PASSARE ;AVENIDA DA SAUDADE, N. 3225, Apto 304, BL 04 ;136.532,96;124.000,00;0.00;Apartamento, 0.00 de área total, 45.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409322726
 8444406987867 ;CE ;FORTALEZA ;CIDADE DOS FUNCIONARIOS ;AVENIDA JOSE LEON, N. 1078, Apto 504, BL H ;136.270,00;123.000,00;0.00;Apartamento, 0.00 de área total, 45.80 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406987867
 8787716741974 ;CE ;FORTALEZA ;CAJAZEIRAS ;AVENIDA GEOGRAFO ANTONIO RIBEIRO ZARANZA, N. 2598, Apto 1, LOTE 1 QUAADRA2 BLOCO 1 ;150.900,00;135.000,00;0.00;Apartamento, 0.00 de área total, 44.28 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787716741974
 8555531723375 ;CE ;FORTALEZA ;MESSEJANA ;RUA DO MURARA, N. 101, Apto 201, BL 08 TR B VG 197 ;142.061,00;125.000,00;0.00;Apartamento, 0.00 de área total, 41.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555531723375
 1444401745573 ;CE ;FORTALEZA ;MONDUBIM ;RUA DOUTOR RAIMUNDO MAIA, N. 112, A ;231.470,00;195.000,00;0.00;Casa, 0.00 de área total, 78.31 de área privativa, 252.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444401745573
 1444402287463 ;CE ;FORTALEZA ;LAGOA REDONDA ;RUA JOSE BONFIM JUNIOR, N. 843, TERRRENO 04 ;273.463,66;230.000,00;0.00;Casa, 0.00 de área total, 136.20 de área privativa, 192.00 de área do terreno,  4 qto(s), a.serv, WC, WC Emp, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444402287463
 1555530494218 ;CE ;FORTALEZA ;CURIO ;RUA VALDIZAR SALDANHA FONTENELE, N. 67, CASA 21 BL IV ;256.218,42;215.000,00;0.00;Casa, 0.00 de área total, 92.32 de área privativa, 59.50 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555530494218
 1444405379717 ;CE ;FORTALEZA ;FATIMA ;RUA FRANCOIS TELES DE MENEZES, N. 188, Apto 1204, BL A ;458.543,29;375.000,00;0.00;Apartamento, 0.00 de área total, 117.00 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, WC Emp, 1 sala(s), DCE, cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405379717
 1444409696334 ;CE ;FORTALEZA ;PRESIDENTE KENNEDY ;RUA H, N. 210, . ;240.561,70;183.000,00;0.00;Casa, 0.00 de área total, 79.00 de área privativa, 128.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444409696334
 8555529629731 ;CE ;FORTALEZA ;MESSEJANA ;RUA JOSE CAVALCANTE SOBRINHO, N. 120, Apto 204, BL 04 ;166.850,00;123.000,00;0.00;Apartamento, 0.00 de área total, 46.26 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555529629731
 1444402122049 ;CE ;FORTALEZA ;PARQUELANDIA ;RUA GUSTAVO SAMPAIO, N. 1413, Apto 1503, TIPO A 15 PAVIMENTO ;470.225,22;338.000,00;0.00;Apartamento, 0.00 de área total, 105.76 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, WC Emp, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444402122049
 1444402255260 ;CE ;FORTALEZA ;MESSEJANA ;RUA FRANCISCO NOGUEIRA, N. 340, Apto 102, . ;174.770,00;125.000,00;0.00;Apartamento, 0.00 de área total, 69.64 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444402255260
 1444407820704 ;CE ;FORTALEZA ;QUINTINO CUNHA ;RUA ALINE VIEIRA COLARES, N. 361, LT 13 E 14 QD 03 ;683.145,63;450.000,00;0.00;Casa, 0.00 de área total, 208.62 de área privativa, 360.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407820704
 8444414574460 ;CE ;FORTALEZA ;BOM JARDIM ;RUA  JOAO VICTOR, N. 2474, PT LT 16, QD 30 ;215.300,00;140.000,00;0.00;Casa, 0.00 de área total, 83.28 de área privativa, 264.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414574460
 8444404119531 ;CE ;HORIZONTE ;VERTENTE ;RUA SDO 01, N. 280, CS B ;47.644,50;115.000,00;58.57;Casa, 0.00 de área total, 53.14 de área privativa, 282.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404119531
 8444405471646 ;CE ;HORIZONTE ;VERTENTE ;RUA SDO 01 (ATUAL RUA ALEMANHA), N. 185, CS A ;57.173,40;138.000,00;58.57;Casa, 0.00 de área total, 53.14 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405471646
 8444416673946 ;CE ;HORIZONTE ;VERTENTE ;RUA SALVINA MACHADO DE ALMEIDA, N. 480 ;47.644,50;115.000,00;58.57;Casa, 0.00 de área total, 70.69 de área privativa, 160.86 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416673946
 8444423867289 ;CE ;HORIZONTE ;CARNAUBAL ;RUA DINAMARCA, N. 87B, CS 87B LT 7 ;65.619,80;134.000,00;51.03;Casa, 0.00 de área total, 60.70 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423867289
 8444402900643 ;CE ;HORIZONTE ;DIADEMA ;RUA LEONOR LOPES LUZ N 166 D, N. 166, LT D ;74.000,00;148.000,00;50.00;Casa, 0.00 de área total, 95.24 de área privativa, 216.89 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402900643
 8444403626170 ;CE ;HORIZONTE ;VERTENTE ;RUA SDO 01 (ATUAL RUA ALEMANHA), N. 196, UNID A ;61.000,00;122.000,00;50.00;Casa, 0.00 de área total, 53.14 de área privativa, 141.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403626170
 8444406986194 ;CE ;HORIZONTE ;DIADEMA ;RUA PROFESSORA MARIA OZELIA COSTA OLIVEIRA, N. 1022 ;80.217,01;149.370,00;46.30;Casa, 0.00 de área total, 78.73 de área privativa, 177.14 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406986194
 8555536097707 ;CE ;HORIZONTE ;PLANALTO HORIZONTE ;RUA MARIA JOSEFA, N. 299, Apto 105, BLOCO 03 ;63.250,00;115.000,00;45.00;Apartamento, 0.00 de área total, 45.98 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536097707
 8555525683294 ;CE ;HORIZONTE ;VERTENTE ;RUA  SDO 01, N. 124, CS B ;63.418,59;115.000,00;44.86;Casa, 0.00 de área total, 53.14 de área privativa, 141.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525683294
 8444424668220 ;CE ;HORIZONTE ;CARNAUBAL ;RUA DINAMARCA, N. 141B ;74.612,50;135.000,00;44.74;Casa, 0.00 de área total, 60.70 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424668220
 8444426603673 ;CE ;HORIZONTE ;MAL COZINHADO ;RUA COSTA RICA, N. 105-G ;98.093,39;177.000,00;44.59;Casa, 0.00 de área total, 79.55 de área privativa, 136.37 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426603673
 8444410033201 ;CE ;HORIZONTE ;DIADEMA ;RUA DAILSA MATIAS DE LIMA, N. 307, CS B ;88.739,61;160.122,00;44.59;Casa, 0.00 de área total, 77.61 de área privativa, 288.60 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410033201
 8444410923185 ;CE ;HORIZONTE ;DIADEMA ;RUA JOAQUIM PEDRO MACIEL DE OLIVEIRA, N. 259 ;78.374,96;141.420,00;44.59;Casa, 0.00 de área total, 74.64 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410923185
 8555524428665 ;CE ;HORIZONTE ;PLANALTO HORIZONTE ;RUA LUIS INACIO DE SOUSA, N. 945, Apto 201, BL A ;59.987,16;108.241,00;44.59;Apartamento, 0.00 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555524428665
 8444412039991 ;CE ;HORIZONTE ;PLANALTO DA GALILÉIA ;RUA ADALTO FARIAS, N. 380, CS B ;54.311,60;98.000,00;44.58;Casa, 0.00 de área total, 62.34 de área privativa, 273.14 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412039991
 8444412611318 ;CE ;HORIZONTE ;ALTO ALEGRE ;TRAVESSA JOAO JOANA, N. 53 ;72.600,20;131.000,00;44.58;Casa, 0.00 de área total, 95.00 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412611318
 8444416779477 ;CE ;HORIZONTE ;DOURADO ;RUA FRANCISCO HERMES DA COSTA, N. 99, CASA A ;70.383,40;127.000,00;44.58;Casa, 0.00 de área total, 54.16 de área privativa, 147.16 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416779477
 8444419776940 ;CE ;HORIZONTE ;CARNAUBAL ;RUA 	AUSTRIA, N. 147, CASA B ;59.299,40;107.000,00;44.58;Casa, 0.00 de área total, 60.70 de área privativa, 121.89 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419776940
 8444423577280 ;CE ;HORIZONTE ;DOURADO ;RUA DINAMARCA, N. 53, CASA B ;71.214,70;128.500,00;44.58;Casa, 170.18 de área total, 60.70 de área privativa, 115.44 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423577280
 8444423603699 ;CE ;HORIZONTE ;CARNAUBAL ;RUA DINAMARCA, N. 88A, DISTRITO DOURADO ;63.178,80;114.000,00;44.58;Casa, 0.00 de área total, 60.70 de área privativa, 109.60 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423603699
 8444423607414 ;CE ;HORIZONTE ;CARNAUBAL ;RUA DINAMARCA, N. 75B, DISTRITO DOURADO ;69.829,20;126.000,00;44.58;Casa, 0.00 de área total, 60.70 de área privativa, 230.88 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423607414
 8444423723325 ;CE ;HORIZONTE ;CARNAUBAL ;RUA DINAMARCA, N. 75A ;67.612,40;122.000,00;44.58;Casa, 0.00 de área total, 60.70 de área privativa, 230.88 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423723325
 8444423828453 ;CE ;HORIZONTE ;DOURADO ;RUA DINAMARCA, N. 66B ;79.804,80;144.000,00;44.58;Casa, 60.70 de área total, 60.70 de área privativa, 115.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423828453
 8444423843126 ;CE ;HORIZONTE ;CARNAUBAL ;RUA DINAMARCA, N. 66A ;66.504,00;120.000,00;44.58;Casa, 0.00 de área total, 60.70 de área privativa, 115.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423843126
 8444423858255 ;CE ;HORIZONTE ;CANAUBAL ;RUA DINAMARCA, N. 54, CS A ;62.070,40;112.000,00;44.58;Casa, 0.00 de área total, 60.70 de área privativa, 231.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423858255
 8444423953347 ;CE ;HORIZONTE ;CARNAUBAL ;RUA DINAMARCA, N. 65B ;83.130,00;150.000,00;44.58;Casa, 0.00 de área total, 60.70 de área privativa, 115.44 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423953347
 8444424003865 ;CE ;HORIZONTE ;CARNAUBAL ;RUA DINAMARCA, N. 97-A, DOURADOS ;72.046,00;130.000,00;44.58;Casa, 0.00 de área total, 60.70 de área privativa, 115.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424003865
 8444424021847 ;CE ;HORIZONTE ;DISTRITO DOURADO ;RUA DINAMARCA, N. 98, CS 98 A ;69.275,00;125.000,00;44.58;Casa, 170.30 de área total, 60.70 de área privativa, 231.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424021847
 8444424107911 ;CE ;HORIZONTE ;CARNAUBAL  DIS DOURA ;RUA DINAMARCA, N. 97B, LOTE 8 ;62.624,60;113.000,00;44.58;Casa, 0.00 de área total, 60.70 de área privativa, 115.44 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424107911
 8444424304679 ;CE ;HORIZONTE ;DESTRITO DOURADO ;RUA DINAMARCA, N. 119, CASA 119A ;66.504,00;120.000,00;44.58;Casa, 0.00 de área total, 60.70 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424304679
 8444404896600 ;CE ;HORIZONTE ;CENTRO ;RUA SDO 01, N. 269, CSB ;65.949,80;119.000,00;44.58;Casa, 0.00 de área total, 53.14 de área privativa, 282.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404896600
 8444417377178 ;CE ;HORIZONTE ;CENTRO ;RUA ANA KACIA QUEIROZ DE SOUSA, N. 441, Apto 204 ;89.226,20;161.000,00;44.58;Apartamento, 0.00 de área total, 61.07 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417377178
 8444413388329 ;CE ;HORIZONTE ;CATOLE ;RUA DOIS, N. 91 ;70.383,40;127.000,00;44.58;Casa, 0.00 de área total, 78.23 de área privativa, 164.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413388329
